world-universities copy,Name,web_pages,url_status_codes,all_urls_valid
AD,University of Andorra,https://www.uda.ad/,[200],TRUE
AE,Abu Dhabi University,https://www.adu.ac.ae/,[200],TRUE
AE,Ajman University of Science & Technology,https://www.ajman.ac.ae/,[200],TRUE
AE,Al Ghurair University,https://www.agu.ae/,[200],TRUE
AE,Al Khawarizmi International College,https://www.khawarizmi.com/,['ERROR: SSLError'],FALSE
AE,American University in Dubai,https://www.aud.edu/,[200],TRUE
AE,American University in the Emirates,https://www.aue.ae/,[200],TRUE
AE,American University of Sharjah,https://www.aus.edu/,[200],TRUE
AE,British University in Dubai,https://www.buid.ac.ae/,[403],FALSE
AE,Dubai Medical College for Girls,https://www.dmcg.edu/,[200],TRUE
AE,Dubai Pharmacy College,https://www.dpc.edu/,[200],TRUE
AE,Gulf Medical University,https://www.gmu.ac.ae/,[200],TRUE
AE,Higher Colleges of Technology,https://www.hct.ac.ae/,[200],TRUE
AE,Ittihad University,https://www.iu.ae/,['ERROR: ConnectionError'],FALSE
AE,Jumeira University,https://www.ju.ac.ae/,['ERROR: SSLError'],FALSE
AE,"Khalifa University of Science, Technology and Research",https://www.ku.ac.ae/,[200],TRUE
AE,Masdar University Of Science And Technology,https://www.masdar.ac.ae/,['ERROR: ConnectionError'],FALSE
AE,"New York University, Abu Dhabi",https://nyuad.nyu.edu/,[200],TRUE
AE,Paris-Sorbonne University Abu Dhabi,https://www.sorbonne.ae/,[200],TRUE
AE,Rak Medical & Health Sciences University,https://www.rakmhsu.com/,[200],TRUE
AE,"Rochester Institute of Technology, Dubai",https://dubai.rit.edu/,[200],TRUE
AE,"Synergy University, Dubai Campus",https://www.synergydubai.ae/,[200],TRUE
AE,The Emirates Academy of Hotel Managment,https://www.emiratesacademy.edu/,[200],TRUE
AE,United Arab Emirates University,https://www.uaeu.ac.ae/,[200],TRUE
AE,University Of Dubai,https://www.ud.ac.ae/,['ERROR: SSLError'],FALSE
AE,University of Sharjah,https://www.sharjah.ac.ae/,[200],TRUE
AE,University of Wollongong - Dubai Campus,https://www.uowdubai.ac.ae/,[403],FALSE
AE,Mohamed bin Zayed University of Artificial Intelligence (MBZUAI),https://mbzuai.ac.ae/,[200],TRUE
AE,American College Of Dubai,https://www.acd.ac.ae/,['ERROR: SSLError'],FALSE
AE,Ajman University,https://www.ajman.ac.ae/,[200],TRUE
AE,Alain University of Science and Technology,https://www.alainuniversity.ac.ae/,['ERROR: ConnectionError'],FALSE
AE,Alhosn University,https://www.alhosnu.ae/,[200],TRUE
AE,Etisalat University College,https://www.ece.ac.ae/,['ERROR: ConnectionError'],FALSE
AE,Hamdan Bin Mohammed e-University,https://www.hbmeu.ac.ae/,['ERROR: ConnectionError'],FALSE
AE,Ittihad University,https://www.ittihad.ac.ae/,['ERROR: ConnectionError'],FALSE
AE,Khalifa University,https://www.kustar.ac.ae/,['ERROR: ConnectTimeout'],FALSE
AE,The Petroleum Institute,https://www.pi.ac.ae/,['ERROR: ConnectionError'],FALSE
AE,"Skyline University College, Sharjah",https://www.skylineuniversity.com/,[200],TRUE
AE,University of Jazeera,https://www.uojazeera.com/,['ERROR: ConnectionError'],FALSE
AE,Zayed University,https://www.zu.ac.ae/,['ERROR: ConnectionError'],FALSE
AE,Scholars International Academy,https://www.sia.ae/,[200],TRUE
AF,Afghan University,https://www.afghanuniversity.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Aria Institute of Higher Education,https://www.aria.edu.af/,['ERROR: SSLError'],FALSE
AF,American University of Afghanistan,https://www.auaf.edu.af/,[200],TRUE
AF,Al-Birony University,https://www.au.edu.af/,[200],TRUE
AF,Badakhshan University,https://www.badakhshan.edu.af/,[200],TRUE
AF,Balkh University,https://www.ba.edu.af/,[200],TRUE
AF,Baghlan University,https://www.baghlan.edu.af/,['ERROR: ConnectTimeout'],FALSE
AF,Bakhtar University,https://www.bakhtar.edu.af/,[200],TRUE
AF,Bost University,https://www.bost.edu.af/,[200],TRUE
AF,Bamiyan University,https://www.bu.edu.af/,[200],TRUE
AF,Dawat University,https://www.dawat.edu.af/,[200],TRUE
AF,Dunya Institute of Higher Education,https://www.dunya.edu.af/,[200],TRUE
AF,Faryab Higher Education Institute,https://www.faryab.edu.af/,['ERROR: SSLError'],FALSE
AF,Ghazni University,https://www.gu.edu.af/,[200],TRUE
AF,Herat University,https://www.hu.edu.af/,[200],TRUE
AF,Ibn Sina University,https://www.ibnesina.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Jawzjan University,https://www.ju.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Kaboora Institute of Higher Education,https://www.kaboora.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Kabul Health Sciences Institute,https://www.kabuli.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Kandahar University,https://www.kan.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Kardan University,https://www.kardan.edu.af/,[200],TRUE
AF,Karwan Institute of Higher Education,https://www.karwan.edu.af/,[200],TRUE
AF,Kateb Institute of Higher Education,https://www.kateb.edu.af/,[200],TRUE
AF,Khana-e-Noor Institute of Higher Education,https://www.ken.edu.af/,[200],TRUE
AF,Kabul Education University,https://www.keu.edu.af/,[200],TRUE
AF,Kabul Medical University,https://www.kmu.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Kabul University,https://www.ku.edu.af/,[200],TRUE
AF,Khurasan University,https://www.kumsa.net/,['ERROR: ConnectionError'],FALSE
AF,Maryam Institute of Higher Education,https://www.maryam.edu.af/,[200],TRUE
AF,National Military Academy of Afghanistan,https://www.nmaa.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Nangarhar University,https://www.nu.edu.af/,[200],TRUE
AF,Pamir University,https://www.pamir.edu.af/,[200],TRUE
AF,Parwan University,https://www.parwan.edu.af/,[200],TRUE
AF,Polytechnical University of Kabul,https://www.polytechnic-kabul.org/,[200],TRUE
AF,Paktia University,https://www.pu.edu.af/,['ERROR: SSLError'],FALSE
AF,Rana Institute of Higher Education,https://www.rihs.edu.af/,['ERROR: ConnectionError'],FALSE
AF,Sadat Institute of Higher Education,https://www.sadat.edu.af/,[200],TRUE
AF,Salam University,https://www.salam.edu.af/,[200],TRUE
AF,Shaikh Zayed University,https://www.szu.edu.af/,[200],TRUE
AF,Takhar University,https://www.tu.edu.af/,['ERROR: SSLError'],FALSE
AG,American University of Antigua,https://www.auamed.org/,[200],TRUE
AG,University of Health Sciences Antigua,https://www.uhsa.ag/,[200],TRUE
AL,Agricultural University of Tirane,https://www.ubt.edu.al/,[200],TRUE
AL,Beder University,https://www.beder.edu.al/,[200],TRUE
AL,Epoka University,https://www.epoka.edu.al/,[200],TRUE
AL,"University of Elbasan ""Aleksander Xhuvani""",https://www.uniel.edu.al/,[200],TRUE
AL,"University of Gjirokstra ""Eqerem Cabej""",https://www.uogj.edu.al/,[200],TRUE
AL,"University of Korca ""Fan Noli""",https://www.unkorce.edu.al/,[200],TRUE
AL,"University of Shkodra ""Luigj Gurakuqi""",https://www.unishk.edu.al/,[200],TRUE
AL,University of Tirana,https://www.unitir.edu.al/,['ERROR: SSLError'],FALSE
AL,"University of Vlora ""Ismail Qemali""",https://www.univlora.edu.al/,[200],TRUE
AL,Academy of Sports and Physical Training,https://www.aefs.edu.al/,['ERROR: ConnectionError'],FALSE
AL,Academy of Arts,https://www.akademiaearteve.edu.al/,['ERROR: ConnectionError'],FALSE
AL,American University of Tirana,https://www.uat.edu.al/,['ERROR: ConnectionError'],FALSE
AL,Agricultural University of Tirana,https://www.ubt.edu.al/,[200],TRUE
AL,University ‚ÄúPavaresia‚Äù Vlore,https://www.unipavaresia.edu.al/,['ERROR: SSLError'],FALSE
AL,University of New York Tirana,https://www.unyt.edu.al/,[403],FALSE
AL,Polytechnic University of Tirana,https://www.upt.al/,['ERROR: ConnectionError'],FALSE
AL,Ecole pour l'Informatique et les nouvelles Technologies - Albania,https://www.epitech.al/,['ERROR: SSLError'],FALSE
AM,American University of Armenia,https://www.aua.am/,[200],TRUE
AM,Armenian State University of Economics,https://asue.am/,[200],TRUE
AM,Eurasia International University,https://www.eiu.am/,[200],TRUE
AM,European Regional Educational Academy of Armenia,https://www.eriicta.am/,[200],TRUE
AM,French University in Armenia (UFAR),https://www.ufar.am/,[200],TRUE
AM,Mehrabyan Medical Institute and Medical College,https://www.armmed.am/,[200],TRUE
AM,Russian-Armenian (Slavonic) State University,https://www.rau.am/,[200],TRUE
AM,State Engineering University of Armenia,https://www.seua.am/,['ERROR: ConnectionError'],FALSE
AM,Yerevan Haibusak University,https://haybusak.am/,['ERROR: ReadTimeout'],FALSE
AM,Yerevan State Medical University,https://www.ysmu.am/,[200],TRUE
AM,Yerevan State University,https://www.ysu.am/,[200],TRUE
AM,Armenian State Agrarian University,https://www.asau.am/,[200],TRUE
AM,Armenian State University of Economics,https://www.asue.am/,[403],FALSE
AM,Yerevan Haibusak University,https://www.haybusak.org/,[200],TRUE
AN,International University School of Medicine (IUSOM),https://www.internationaluniversity-schoolofmedicine.org/,[200],TRUE
AN,"St.James's School of Medicine, Bonaire",https://www.sjsm.org/,[200],TRUE
AN,University of Sint Eustatius School of Medicine,https://www.eustatiusmed.edu/,['ERROR: ConnectionError'],FALSE
AN,"University of the Netherlands Antilles, Curacao",https://www.una.an/,['ERROR: ConnectionError'],FALSE
AO,Universidade Católica de Angola,https://www.ucan.edu/,[200],TRUE
AO,Universidade Gregorio Semedo,https://www.ugs.ed.ao/,['ERROR: ConnectionError'],FALSE
AO,Universidade Independente de Angola,https://www.unia.ao/,['ERROR: ReadTimeout'],FALSE
AO,Universidade Lusíada de Angola,https://www.ulangola.net/,['ERROR: ConnectionError'],FALSE
AO,Universidade Metodista de Angola,https://www.uma.co.ao/,['ERROR: ConnectionError'],FALSE
AO,Universidade Metropolitana de Angola,https://www.unimetroangola.com/,[200],TRUE
AO,Universidade Tecnica de Angola,https://www.utanga.co.ao/,['ERROR: SSLError'],FALSE
AO,Univesidade Agostinho Neto,https://www.uan.ao/,[200],TRUE
AO,Universidade Cat√≥lica de Angola,https://www.ucan.edu/,[200],TRUE
AO,Universidade Lus√≠ada de Angola,https://www.ulangola.net/,['ERROR: ConnectionError'],FALSE
AR,Instituto de Enseñanza Superior del Ejército,https://www.iese.edu.ar/,[200],TRUE
AR,"Instituto Nacional de Educación Física ""General Manuel Belgrano""",https://www.unlu.edu.ar/Belgrano.htm,[404],FALSE
AR,Instituto Tecnológico de Buenos Aires,https://www.itba.edu.ar/,[200],TRUE
AR,Instituto Universitario Aeronáutico,https://www.iua.edu.ar/,[200],TRUE
AR,Instituto Universitario CEMA,https://www.cema.edu.ar/,['ERROR: ConnectTimeout'],FALSE
AR,Instituto Universitario de Ciencias de la Salud Fundación H.A. Barceló,https://www.barcelo.edu.ar/,[200],TRUE
AR,Instituto Universitario de Estudios Navales y Marítimos,https://www.inun.edu.ar/,['ERROR: ConnectionError'],FALSE
AR,Instituto Universitario de la Policia Federal,https://www.universidad-policial.edu.ar/,[200],TRUE
AR,Instituto Universitario Nacional del Arte,https://www.iuna.edu.ar/,['ERROR: SSLError'],FALSE
AR,"Universidad ""Juan Agustín Maza""",https://www.umaza.edu.ar/,[200],TRUE
AR,Universidad Abierta Interamericana,https://www.vaneduc.edu.ar/uai/,[200],TRUE
AR,Universidad Adventista del Plata,https://www.uapar.edu/,['ERROR: ConnectTimeout'],FALSE
AR,"Universidad Argentina ""John F. Kennedy""",https://www.kennedy.edu.ar/,[200],TRUE
AR,Universidad Argentina de la Empresa,https://www.uade.edu.ar/,[200],TRUE
AR,Universidad Atlantida Argentina,https://www.atlantida.edu.ar/,[200],TRUE
AR,Universidad Austral Buenos Aires,https://www.austral.edu.ar/,[200],TRUE
AR,Universidad Autónoma de Entre Ríos,https://www.uader.edu.ar/,[200],TRUE
AR,Universidad Blas Pascal,https://www.ubp.edu.ar/,[200],TRUE
AR,"Universidad CAECE, Buenos Aires",https://www.caece.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Católica Argentina Santa Maria de los Buenos Aires,https://www.uca.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Católica de Córdoba,https://www.uccor.edu.ar/,[200],TRUE
AR,Universidad Católica de Cuyo,https://www.uccuyo.edu.ar/,[200],TRUE
AR,Universidad Católica de La Plata,https://www.ucalp.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Católica de Salta,https://www.ucasal.edu.ar/,[200],TRUE
AR,Universidad Católica de Santa Fé,https://www.ucsf.edu.ar/,[200],TRUE
AR,Universidad Católica de Santiago del Estero,https://www.ucse.edu.ar/,[200],TRUE
AR,Universidad Champagnat,https://www.uch.edu.ar/,[200],TRUE
AR,Universidad de Belgrano,https://www.ub.edu.ar/,[200],TRUE
AR,Universidad de Bologna - Representación en Buenos Aires,https://www.unibo.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad de Buenos Aires,https://www.uba.ar/,[200],TRUE
AR,Universidad de Ciencias Empresariales y Sociales,https://www.uces.edu.ar/,[200],TRUE
AR,Universidad de Concepción del Uruguay,https://www.ucu.edu.ar/,[200],TRUE
AR,Universidad de Congreso,https://www.ucongres.edu.ar/,['ERROR: ConnectionError'],FALSE
AR,Universidad de Flores - Buenos Aires,https://www.uflo.edu.ar/,[200],TRUE
AR,Universidad de la Cuenca del Plata,https://www.ucp.edu.ar/,[200],TRUE
AR,Universidad de la Fraternidad de Agrupaciones Santo Tomas de Aquino (FASTA),https://www.ufasta.edu.ar/,[200],TRUE
AR,Universidad de la Marina Mercante,https://www.udemm.edu.ar/,[200],TRUE
AR,Universidad de Mendoza,https://www.um.edu.ar/,[200],TRUE
AR,Universidad de Morón,https://www.unimoron.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad de Palermo,https://www.palermo.edu.ar/,[200],TRUE
AR,Universidad de San Andres,https://www.udesa.edu.ar/,[200],TRUE
AR,Universidad del Aconcagua,https://www.uda.edu.ar/,[200],TRUE
AR,Universidad del Centro Educativo Latinoamericano Rosario,https://www.ucel.edu.ar/,[200],TRUE
AR,Universidad del Cine - Buenos Aires,https://www.ucine.edu.ar/,[200],TRUE
AR,Universidad del Museo Social Argentino,https://www.umsa.edu.ar/,[200],TRUE
AR,"Universidad del Norte ""Santo Tomás de Aquino""",https://www.unsta.edu.ar/,[200],TRUE
AR,Universidad del Salvador,https://www.salvador.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Empresarial Siglio 21,https://www.uesiglo21.edu.ar/,[526],FALSE
AR,Universidad ISALUD,https://www.isalud.edu.ar/,[200],TRUE
AR,Universidad Maimónides,https://www.maimonides.edu.ar/,[200],TRUE
AR,Universidad Nacional de Catamarca,https://www.unca.edu.ar/,[200],TRUE
AR,Universidad Nacional de Córdoba,https://www.unc.edu.ar/,[200],TRUE
AR,Universidad Nacional de Cuyo,https://www.uncu.edu.ar/,[200],TRUE
AR,Universidad Nacional de Entre Ríos,https://www.uner.edu.ar/,[200],TRUE
AR,Universidad Nacional de Formosa,https://www.unf.edu.ar/,[200],TRUE
AR,Universidad Nacional de General San Martín,https://www.unsam.edu.ar/,[200],TRUE
AR,Universidad Nacional de General Sarmiento,https://www.ungs.edu.ar/,[200],TRUE
AR,Universidad Nacional de Jujuy,https://www.unju.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Nacional de La Matanza,https://www.unlam.edu.ar/,[200],TRUE
AR,Universidad Nacional de La Pampa,https://www.unlpam.edu.ar/,[200],TRUE
AR,"Universidad Nacional de la Patagonia ""San Juan Bosco""",https://www.unp.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Nacional de la Patagonia Austral,https://www.unpa.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Nacional de La Plata,https://www.unlp.edu.ar/,[200],TRUE
AR,Universidad Nacional de La Rioja,https://www.unlar.edu.ar/,[200],TRUE
AR,Universidad Nacional de Lanus,https://www.unla.edu.ar/,[200],TRUE
AR,Universidad Nacional de Lomas de Zamora,https://www.unlz.edu.ar/,[200],TRUE
AR,Universidad Nacional de Luján,https://www.unlu.edu.ar/,[200],TRUE
AR,Universidad Nacional de Mar del Plata,https://www.mdp.edu.ar/,[200],TRUE
AR,Universidad Nacional de Misiones,https://www.unam.edu.ar/,[200],TRUE
AR,Universidad Nacional de Quilmes,https://www.unq.edu.ar/,[200],TRUE
AR,Universidad Nacional de Río Cuarto,https://www.unrc.edu.ar/,[200],TRUE
AR,Universidad Nacional de Rosario,https://www.unr.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Nacional de Salta,https://www.unsa.edu.ar/,[200],TRUE
AR,Universidad Nacional de San Juan,https://www.unsj.edu.ar/,[200],TRUE
AR,Universidad Nacional de San Luis,https://www.unsl.edu.ar/,[200],TRUE
AR,Universidad Nacional de Santiago del Estero,https://www.unse.edu.ar/,[200],TRUE
AR,Universidad Nacional de Tres de Febrero,https://www.untref.edu.ar/,[200],TRUE
AR,Universidad Nacional de Tucumán,https://www.unt.edu.ar/,[200],TRUE
AR,Universidad Nacional de Villa María,https://www.unvm.edu.ar/,[200],TRUE
AR,Universidad Nacional del Centro de la Provincia de Buenos Aires,https://www.unicen.edu.ar/,[200],TRUE
AR,Universidad Nacional del Comahue,https://www.uncoma.edu.ar/,[200],TRUE
AR,Universidad Nacional del Littoral,https://www.unl.edu.ar/,[200],TRUE
AR,Universidad Nacional del Nordeste,https://www.unne.edu.ar/,[200],TRUE
AR,Universidad Nacional del Noroeste de la Provincia de Buenos Aires,https://www.unnoba.edu.ar/,[200],TRUE
AR,Universidad Nacional del Sur,https://www.uns.edu.ar/,[200],TRUE
AR,Universidad Notarial Argentina,https://www.universidadnotarial.edu.ar/,[200],TRUE
AR,Universidad Tecnológica Nacional,https://www.utn.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Torcuato di Tella,https://www.utdt.edu/,[200],TRUE
AR,Instituto de Ense√±anza Superior del Ej√©rcito,https://www.iese.edu.ar/,[200],TRUE
AR,Instituto Universitario de Estudios Navales y Mar√≠timos,https://www.inun.edu.ar/,['ERROR: ConnectionError'],FALSE
AR,Instituto Tecnol√≥gico de Buenos Aires,https://www.itba.edu.ar/,[200],TRUE
AR,Instituto Universitario Aeron√°utico,https://www.iua.edu.ar/,[200],TRUE
AR,Instituto Universitario de Ciencias de la Salud - Buenos Aires,https://iucs.uncoma.edu.ar/,['ERROR: ConnectionError'],FALSE
AR,Universidad Maim√≥nides,https://www.maimonides.edu.ar/,[200],TRUE
AR,Universidad Aut√≥noma de Entre R√≠os,https://www.uader.edu.ar/,[200],TRUE
AR,Universidad Cat√≥lica Argentina Santa Maria de los Buenos Aires,https://www.uca.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Cat√≥lica de La Plata,https://www.ucalp.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Cat√≥lica de Salta,https://www.ucasal.net/,['ERROR: ConnectionError'],FALSE
AR,Universidad Cat√≥lica de C√≥rdoba,https://www.uccor.edu.ar/,[200],TRUE
AR,Universidad Cat√≥lica de Cuyo,https://www.uccuyo.edu.ar/,[200],TRUE
AR,Universidad Cat√≥lica de Santiago del Estero,https://www.ucse.edu.ar/,[200],TRUE
AR,Universidad Cat√≥lica de Santa F√©,https://www.ucsf.edu.ar/,[200],TRUE
AR,Universidad de Concepci√≥n del Uruguay,https://www.ucu.edu.ar/,[200],TRUE
AR,"Universidad ""Juan Agust√≠n Maza""",https://www.umaza.edu.ar/,[200],TRUE
AR,Universidad Nacional de C√≥rdoba,https://www.unc.edu.ar/,[200],TRUE
AR,Universidad Nacional de Entre R√≠os,https://www.uner.edu.ar/,[200],TRUE
AR,Universidad de Bologna - Representaci√≥n en Buenos Aires,https://www.unibo.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad de Mor√≥n,https://www.unimoron.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Nacional del Litoral,https://www.unl.edu.ar/,[200],TRUE
AR,Universidad Nacional de Luj√°n,https://www.unlu.edu.ar/,[200],TRUE
AR,Universidad Nacional de R√≠o Cuarto,https://www.unrc.edu.ar/,[200],TRUE
AR,Universidad Nacional de General San Mart√≠n,https://www.unsam.edu.ar/,[200],TRUE
AR,"Universidad del Norte ""Santo Tom√°s de Aquino""",https://www.unsta.edu.ar/,[200],TRUE
AR,Universidad Nacional de Tucum√°n,https://www.unt.edu.ar/,[200],TRUE
AR,Universidad Tecnol√≥gica Nacional,https://www.utn.edu.ar/,['ERROR: SSLError'],FALSE
AR,Universidad Nacional de Villa Mar√≠a,https://webs.satlink.com/usuarios/i/iiunvm/,['ERROR: ConnectTimeout'],FALSE
AT,Akademie der bildenden Künste Wien,https://www.akbild.ac.at/,[200],TRUE
AT,Donau-Universität Krems,https://www.donau-uni.ac.at/,[200],TRUE
AT,Fachhochschule Burgenland,https://www.fh-burgenland.at/,[200],TRUE
AT,Fachhochschule für Bank- und Finanzwirtschaft,https://www.fh-vie.ac.at/,[200],TRUE
AT,Fachhochschule JOANNEUM,https://www.fh-joanneum.at/,[200],TRUE
AT,Fachhochschule Kärnten,https://www.fh-kaernten.ac.at/,['ERROR: ReadTimeout'],FALSE
AT,Fachhochschule Krems,https://www.fh-krems.ac.at/,[200],TRUE
AT,Fachhochschule Kufstein (Tirol),https://www.fh-kufstein.ac.at/,[200],TRUE
AT,Fachhochschule Salzburg,https://www.fh-sbg.ac.at/,['ERROR: SSLError'],FALSE
AT,Fachhochschule St. Pölten,https://www.fh-stpoelten.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Fachhochschule Vorarlberg,https://www.fhv.at/,[200],TRUE
AT,Fachhochschule Wiener Neustadt,https://www.fhwn.ac.at/,[200],TRUE
AT,Fachhochschulstudiengänge der Wiener Wirtschaft,https://www.fhw.at/,[200],TRUE
AT,Fachhochschulstudiengänge Hagenberg,https://www.fh-hagenberg.at/,[200],TRUE
AT,Fachhochschulstudiengänge Krems IMC,https://www.imc-krems.ac.at/,[200],TRUE
AT,Fachhochschulstudiengänge Steyr,https://www.fh-steyr.at/,[200],TRUE
AT,Fachhochschulstudiengänge Wels,https://www.fh-wels.at/,[200],TRUE
AT,Institute of Science and Technology,https://www.ist.ac.at/,[200],TRUE
AT,Katholisch-Theologische Privatuniversität Linz,https://www.kth-linz.ac.at/,['ERROR: ConnectionError'],FALSE
AT,MCI-Management Center Innsbruck,https://www.mci.edu/,[200],TRUE
AT,Medizinische Universität Graz,https://www.meduni-graz.at/,['ERROR: ConnectionError'],FALSE
AT,Medizinische Universität Innsbruck,https://www.i-med.ac.at/,[200],TRUE
AT,Medizinische Universität Wien,https://www.meduniwien.at/,['ERROR: SSLError'],FALSE
AT,Montanuniversität Leoben,https://www.unileoben.ac.at/,[200],TRUE
AT,Private Universität für Medizinische Informatik und Technik Tirol,https://www.umit.at/,['ERROR: ConnectionError'],FALSE
AT,Technikum Wien,https://www.technikum-wien.at/,[200],TRUE
AT,Technische Universität Graz,https://www.tugraz.at/,[200],TRUE
AT,Technische Universität Wien,https://www.tuwien.ac.at/,[200],TRUE
AT,Universität für angewandte Kunst Wien,https://ns2.uni-ak.ac.at/,['ERROR: ConnectTimeout'],FALSE
AT,Universität für Bodenkultur Wien,https://www.boku.ac.at/,[200],TRUE
AT,Universität für künstlerische und industrielle Gestaltung Linz,https://www.khs-linz.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Universität für Musik und darstellende Kunst  Wien,https://www.mdw.ac.at/,[200],TRUE
AT,Universität für Musik und darstellende Kunst Graz,https://www.kug.ac.at/,[200],TRUE
AT,Universität Graz,https://www.kfunigraz.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Universität Innsbruck,https://www.uibk.ac.at/,[200],TRUE
AT,Universität Klagenfurt,https://www.uni-klu.ac.at/,[200],TRUE
AT,Universität Linz,https://www.uni-linz.ac.at/,['ERROR: SSLError'],FALSE
AT,Universität Mozarteum Salzburg,https://www.moz.ac.at/,[200],TRUE
AT,Universität Salzburg,https://www.sbg.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Universität Vienna,https://www.univie.ac.at/,[200],TRUE
AT,Veterinärmedizinische Universität Wien,https://www.vu-wien.ac.at/,[200],TRUE
AT,"Webster University, Vienna",https://www.webster.ac.at/,[200],TRUE
AT,Wirtschaftsuniversität Wien,https://www.wu-wien.ac.at/,['ERROR: SSLError'],FALSE
AT,Akademie der bildenden K√ºnste Wien,https://www.akbild.ac.at/,[200],TRUE
AT,Universit√§t f√ºr Bodenkultur Wien,https://www.boku.ac.at/,[200],TRUE
AT,Donau-Universit√§t Krems,https://www.donau-uni.ac.at/,[200],TRUE
AT,Fachhochschulstudieng√§nge Hagenberg,https://www.fh-hagenberg.at/,[200],TRUE
AT,Fachhochschule K√§rnten,https://www.fh-kaernten.ac.at/,['ERROR: ReadTimeout'],FALSE
AT,Fachhochschulstudieng√§nge Steyr,https://www.fh-steyr.at/,[200],TRUE
AT,Fachhochschule St. P√∂lten,https://www.fh-stpoelten.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Fachhochschule f√ºr Bank- und Finanzwirtschaft,https://www.fh-vie.ac.at/,[200],TRUE
AT,Fachhochschulstudieng√§nge der Wiener Wirtschaft,https://www.fhw.at/,[200],TRUE
AT,Fachhochschulstudieng√§nge Wels,https://www.fh-wels.at/,[200],TRUE
AT,Fachhochschulstudieng√§nge Krems IMC,https://www.imc-krems.ac.at/,[200],TRUE
AT,Medizinische Universit√§t Innsbruck,https://www.i-med.ac.at/,[200],TRUE
AT,Universit√§t Graz,https://www.kfunigraz.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Universit√§t f√ºr k√ºnstlerische und industrielle Gestaltung Linz,https://www.khs-linz.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Katholisch-Theologische Privatuniversit√§t Linz,https://www.kth-linz.ac.at/,['ERROR: ConnectionError'],FALSE
AT,Universit√§t f√ºr Musik und darstellende Kunst Graz,https://www.kug.ac.at/,[200],TRUE
AT,Universit√§t f√ºr Musik und darstellende Kunst Wien,https://www.mdw.ac.at/,[200],TRUE
AT,Medizinische Universit√§t Graz,https://www.meduni-graz.at/,['ERROR: ConnectionError'],FALSE
AT,Medizinische Universit√§t Wien,https://www.meduniwien.at/,['ERROR: SSLError'],FALSE
AT,Universit√§t Mozarteum Salzburg,https://www.moz.ac.at/,[200],TRUE
AT,Universit√§t f√ºr angewandte Kunst Wien,https://ns2.uni-ak.ac.at/,['ERROR: ConnectTimeout'],FALSE
